FACNAME,COURSECODE,NAMEENGLISHABBR,SECTION,TOTALCREDIT,STARTTIME,ENDTIME,TEACHTYPE,BUILDINGNAMEABBR,ROOMNO,INSTRUCTORS,STUDYPROGRAMSYSTEM,TOTALREG
"คณะสถาปัตยกรรมศาสตร์","2501331","BLDG TECH/CONS II",8,4,"AR","AR","LECT","NART","320","PYW,NKM","S",20
"คณะสถาปัตยกรรมศาสตร์","2501331","BLDG TECH/CONS II",8,4,"AR","AR","STU","NART","704","PYW,NKM","S",20
"คณะสถาปัตยกรรมศาสตร์","2501331","BLDG TECH/CONS II",9,4,"AR","AR","LECT","ARCH2","329","STAFF","S",1
"คณะสถาปัตยกรรมศาสตร์","2501331","BLDG TECH/CONS II",9,4,"AR","AR","STU","NART","704","STAFF","S",1
"คณะสถาปัตยกรรมศาสตร์","2501331","BLDG TECH/CONS II",10,4,"AR","AR","LECT","ARCH2","329","STAFF","S",1
"คณะสถาปัตยกรรมศาสตร์","2501331","BLDG TECH/CONS II",10,4,"AR","AR","STU","NART","704","STAFF","S",1
"คณะสถาปัตยกรรมศาสตร์","2501333","CONS COST EST",1,3,"AR","AR","LECT","ARCH1","309","SSP","S",1
"คณะสถาปัตยกรรมศาสตร์","2501333","CONS COST EST",1,3,"AR","AR","PRAC","ARCH1","309","SSP","S",1
"คณะสถาปัตยกรรมศาสตร์","2501341","HISTORY OF ARCH II",1,3,"AR","AR","LECT","ARCH2","329","PKT","S",130
"คณะสถาปัตยกรรมศาสตร์","2501344","THAI ARCH DSGN IV",1,4,"AR","AR","STU","NART","320","PYW","S",20
"คณะสถาปัตยกรรมศาสตร์","2501351","DSGN PHOTO",1,3,"AR","AR","LECT","ARCH2","201","KSR,SCV","S",1
"คณะสถาปัตยกรรมศาสตร์","2501351","DSGN PHOTO",1,3,"AR","AR","STU","ARCH2","201","KSR,SCV","S",1
"คณะสถาปัตยกรรมศาสตร์","2501373","COM AID DSGN INNOV",1,3,"AR","AR","LECT","ARCH2","225","KSR","S",30
"คณะสถาปัตยกรรมศาสตร์","2501373","COM AID DSGN INNOV",1,3,"AR","AR","STU","ARCH2","225","KSR","S",30
"คณะสถาปัตยกรรมศาสตร์","2501373","COM AID DSGN INNOV",2,3,"AR","AR","LECT","ARCH2","225","STAFF","S",30
"คณะสถาปัตยกรรมศาสตร์","2501373","COM AID DSGN INNOV",2,3,"AR","AR","STU","ARCH2","225","KSR","S",30
"คณะสถาปัตยกรรมศาสตร์","2501374","CAD FUND",1,3,"AR","AR","LAB","ARCH1","313/2","TBK","S",35
"คณะสถาปัตยกรรมศาสตร์","2501374","CAD FUND",1,3,"AR","AR","LECT","ARCH1","313/2","TBK","S",35
"คณะสถาปัตยกรรมศาสตร์","2501390","BLDG DSGN INT CONS",1,3,"AR","AR","LECT","ARCH1","313/2","SSP","S",15
"คณะสถาปัตยกรรมศาสตร์","2501390","BLDG DSGN INT CONS",1,3,"AR","AR","PRAC","ARCH1","313/2","SSP","S",15
"คณะสถาปัตยกรรมศาสตร์","2501397","CONS PLAN",1,3,"AR","AR","LECT","ARCH1","308","TSK","S",15
"คณะสถาปัตยกรรมศาสตร์","2501398","ARCH WRITING",1,3,"AR","AR","LECT","ARCH1","313/3","CCB","S",15
"คณะสถาปัตยกรรมศาสตร์","2501398","ARCH WRITING",1,3,"AR","AR","SMNA","ARCH1","313/3","CCB","S",15
"คณะสถาปัตยกรรมศาสตร์","2501400","BLDG PERF SIM",1,3,"AR","AR","LECT","ARCH1","309","ASP","S",15
"คณะสถาปัตยกรรมศาสตร์","2501400","BLDG PERF SIM",1,3,"AR","AR","STU","ARCH1","309","ASP","S",15
"คณะสถาปัตยกรรมศาสตร์","2501402","PROF PRAC",1,3,"AR","AR","DISC","ARCH1","314","PMR","S",100
"คณะสถาปัตยกรรมศาสตร์","2501402","PROF PRAC",1,3,"AR","AR","LECT","ARCH1","314","PMR","S",100
"คณะสถาปัตยกรรมศาสตร์","2501403","CONTEMP ARCH ASIA",1,3,"AR","AR","FWK","ARCH1","307","RCC","S",25
"คณะสถาปัตยกรรมศาสตร์","2501403","CONTEMP ARCH ASIA",1,3,"AR","AR","LECT","ARCH1","307","RCC","S",25
"คณะสถาปัตยกรรมศาสตร์","2501405","CULT WKSP ARCH/URB",1,3,"AR","AR","STU","NART","324","STAFF","S",1
"คณะสถาปัตยกรรมศาสตร์","2501405","CULT WKSP ARCH/URB",2,3,"0900","1600","STU","AR","AR","STAFF","S",15
"คณะสถาปัตยกรรมศาสตร์","2501405","CULT WKSP ARCH/URB",3,3,"0900","1600","STU","AR","AR","STAFF","S",15
"คณะสถาปัตยกรรมศาสตร์","2501405","CULT WKSP ARCH/URB",4,3,"0900","1600","STU","AR","AR","STAFF","S",15
"คณะสถาปัตยกรรมศาสตร์","2501411","TROP ARCH",1,3,"AR","AR","DISC","ARCH1","211","PPS","S",40
"คณะสถาปัตยกรรมศาสตร์","2501411","TROP ARCH",1,3,"AR","AR","LECT","ARCH1","211","PPS","S",40
"คณะสถาปัตยกรรมศาสตร์","2501418","ARCH DSGN VII",1,4,"AR","AR","STU","NART","404","TCN","S",15
"คณะสถาปัตยกรรมศาสตร์","2501418","ARCH DSGN VII",2,4,"AR","AR","STU","NART","404","STAFF","S",15
"คณะสถาปัตยกรรมศาสตร์","2501418","ARCH DSGN VII",3,4,"AR","AR","STU","NART","404","PPS","S",15
"คณะสถาปัตยกรรมศาสตร์","2501418","ARCH DSGN VII",4,4,"AR","AR","STU","NART","404","PTT","S",15
"คณะสถาปัตยกรรมศาสตร์","2501418","ARCH DSGN VII",5,4,"AR","AR","STU","NART","404","CID","S",15
"คณะสถาปัตยกรรมศาสตร์","2501418","ARCH DSGN VII",6,4,"AR","AR","STU","NART","404","CVS","S",15
"คณะสถาปัตยกรรมศาสตร์","2501418","ARCH DSGN VII",7,4,"AR","AR","STU","NART","404","WMD","S",15
"คณะสถาปัตยกรรมศาสตร์","2501418","ARCH DSGN VII",8,4,"AR","AR","STU","NART","404","STAFF","S",15
"คณะสถาปัตยกรรมศาสตร์","2501421","AESTH ARCH DES",1,3,"1300","1500","LECT","NART","305/1","PTP","S",10
"คณะสถาปัตยกรรมศาสตร์","2501421","AESTH ARCH DES",1,3,"1500","1600","DISC","NART","305/1","PTP","S",10
"คณะสถาปัตยกรรมศาสตร์","2501441","THAI BUDH ARCH",1,3,"AR","AR","LECT","ARCH1","309","STAFF","S",1
"คณะสถาปัตยกรรมศาสตร์","2501444","THAI ARCH DSGN VI",1,4,"AR","AR","STU","NART","320","PSS","S",20
"คณะสถาปัตยกรรมศาสตร์","2501448","THAI ARCH IV",1,2,"AR","AR","LECT","NART","320","STAFF","S",20
"คณะสถาปัตยกรรมศาสตร์","2501448","THAI ARCH IV",1,2,"AR","AR","STU","NART","320","STAFF","S",20
"คณะสถาปัตยกรรมศาสตร์","2501473","COMP ARCHITECTURE",1,3,"AR","AR","LECT","ARCH2","225","PAV","S",1
"คณะสถาปัตยกรรมศาสตร์","2501481","MEAS & RES IN ARCH",1,3,"AR","AR","LECT","AR","","STAFF","S",1
"คณะสถาปัตยกรรมศาสตร์","2501481","MEAS & RES IN ARCH",1,3,"AR","AR","PRAC","AR","","STAFF","S",1
"คณะสถาปัตยกรรมศาสตร์","2501481","MEAS & RES IN ARCH",1,3,"AR","AR","STU","AR","","STAFF","S",1
"คณะสถาปัตยกรรมศาสตร์","2501497","CONTEMP ARCH THAI",1,3,"AR","AR","LECT","NART","306","CSW","S",10
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",1,12,"IA","IA","STU","IA","IA","BCS","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",2,12,"IA","IA","STU","IA","IA","PKT","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",3,12,"IA","IA","STU","IA","IA","TVR","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",4,12,"IA","IA","STU","ARCH2","328","TCN","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",5,12,"IA","IA","STU","ARCH1","307","PSY","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",6,12,"IA","IA","STU","ARCH1","308","VBK","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",7,12,"IA","IA","STU","ARCH2","328","SCP","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",8,12,"IA","IA","STU","ARCH1","308","PTP","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",9,12,"IA","IA","STU","IA","IA","CWK","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",10,12,"IA","IA","STU","IA","IA","PPS","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",11,12,"IA","IA","STU","IA","IA","RCC","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",12,12,"IA","IA","STU","IA","IA","ASP","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",13,12,"IA","IA","STU","IA","IA","PPT","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",14,12,"IA","IA","STU","IA","IA","SVR","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",15,12,"IA","IA","STU","IA","IA","TSK","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",16,12,"IA","IA","STU","IA","IA","TSK","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",17,12,"IA","IA","STU","IA","IA","SSP","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",18,12,"IA","IA","STU","IA","IA","TTK","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",19,12,"IA","IA","STU","IA","IA","WIN","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",20,12,"IA","IA","STU","IA","IA","WPD","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",21,12,"IA","IA","STU","IA","IA","WWP","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",22,12,"IA","IA","STU","IA","IA","CCB","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",23,12,"IA","IA","STU","IA","IA","PSP","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",24,12,"IA","IA","STU","IA","IA","WMD","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",25,12,"IA","IA","STU","IA","IA","CSW","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",26,12,"IA","IA","STU","IA","IA","SSS","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",27,12,"IA","IA","STU","IA","IA","PMR","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",28,12,"IA","IA","STU","IA","IA","PAV","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",29,12,"IA","IA","STU","IA","IA","STAFF","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",30,12,"IA","IA","STU","IA","IA","PVR","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",31,12,"IA","IA","STU","IA","IA","PSR","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",32,12,"IA","IA","STU","IA","IA","KSS","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",33,12,"IA","IA","STU","IA","IA","CFP","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",34,12,"IA","IA","STU","IA","IA","CKL","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",35,12,"IA","IA","STU","IA","IA","PCP","S",2
"คณะสถาปัตยกรรมศาสตร์","2501518","THESIS",36,12,"IA","IA","STU","IA","IA","STAFF","S",2
"คณะสถาปัตยกรรมศาสตร์","2501541","THESIS",1,12,"AR","AR","STU","NART","320","PSS,PYW,PCS","S",10
"คณะสถาปัตยกรรมศาสตร์","2501541","THESIS",2,12,"AR","AR","STU","NART","320","SHW,JSN,NKM","S",10
"คณะสถาปัตยกรรมศาสตร์","2501584","INDIV STUD ARCH",1,3,"IA","IA","LECT","ARCH1","AR","STAFF","S",10
"คณะสถาปัตยกรรมศาสตร์","2501584","INDIV STUD ARCH",2,3,"IA","IA","LECT","ARCH1","AR","STAFF","S",10
"คณะสถาปัตยกรรมศาสตร์","2501600","ADV ARCH DSGN",1,3,"AR","AR","LECT","ARCH1","AR","PPS","S",10
"คณะสถาปัตยกรรมศาสตร์","2501600","ADV ARCH DSGN",1,3,"AR","AR","STU","AR","AR","PPS","S",10
"คณะสถาปัตยกรรมศาสตร์","2501601","BLDG MGT",1,3,"AR","AR","LECT","ARCH1","AR","SCP","S",20
"คณะสถาปัตยกรรมศาสตร์","2501602","INT PROF PRAC",1,3,"AR","AR","DISC","ARCH1","AR","PVR","S",20
"คณะสถาปัตยกรรมศาสตร์","2501602","INT PROF PRAC",1,3,"AR","AR","LECT","ARCH1","AR","PVR","S",20
"คณะสถาปัตยกรรมศาสตร์","2501604","MGT KNLDG ARCH",1,3,"AR","AR","DISC","NART","AR","KSS","S",10
"คณะสถาปัตยกรรมศาสตร์","2501604","MGT KNLDG ARCH",1,3,"AR","AR","LECT","NART","AR","KSN","S",10
"คณะสถาปัตยกรรมศาสตร์","2501605","INTRO ARCH",1,3,"AR","AR","LECT","NART","324","WPD","S",20
"คณะสถาปัตยกรรมศาสตร์","2501605","INTRO ARCH",2,3,"AR","AR","LECT","ARCH2","AR","TTK","S",5
"คณะสถาปัตยกรรมศาสตร์","2501605","INTRO ARCH",3,3,"AR","AR","LECT","ARCH2","AR","STAFF","S",5
"คณะสถาปัตยกรรมศาสตร์","2501605","INTRO ARCH",4,3,"AR","AR","LECT","ARCH2","AR","VBK","S",5
"คณะสถาปัตยกรรมศาสตร์","2501606","FAC MGT",1,3,"1800","2100","LECT","NART","324","SCP","S",20
"คณะสถาปัตยกรรมศาสตร์","2501607","SPEC TOP ARCH",1,3,"AR","AR","PRAC","NART","AR","STAFF","S",5
"คณะสถาปัตยกรรมศาสตร์","2501607","SPEC TOP ARCH",2,3,"0900","1200","PRAC","NART","305/1","VLN","S",15
"คณะสถาปัตยกรรมศาสตร์","2501607","SPEC TOP ARCH",2,3,"AR","AR","PRAC","AR","AR","VLN","S",15
"คณะสถาปัตยกรรมศาสตร์","2501607","SPEC TOP ARCH",3,3,"AR","AR","PRAC","NART","AR","TTK","S",5
"คณะสถาปัตยกรรมศาสตร์","2501607","SPEC TOP ARCH",4,3,"AR","AR","PRAC","NART","AR","ASP","S",10
"คณะสถาปัตยกรรมศาสตร์","2501607","SPEC TOP ARCH",5,3,"AR","AR","PRAC","NART","AR","VIR","S",10
"คณะสถาปัตยกรรมศาสตร์","2501607","SPEC TOP ARCH",6,3,"AR","AR","PRAC","AR","AR","VBK","S",5
"คณะสถาปัตยกรรมศาสตร์","2501608","CUR ISSUES ARCH",1,3,"AR","AR","PRAC","NART","AR","STAFF","S",5
"คณะสถาปัตยกรรมศาสตร์","2501608","CUR ISSUES ARCH",1,3,"AR","AR","SMNA","NART","AR","STAFF","S",5
"คณะสถาปัตยกรรมศาสตร์","2501608","CUR ISSUES ARCH",2,3,"AR","AR","PRAC","NART","AR","TTK","S",5
"คณะสถาปัตยกรรมศาสตร์","2501608","CUR ISSUES ARCH",2,3,"AR","AR","SMNA","NART","AR","TTK","S",5
"คณะสถาปัตยกรรมศาสตร์","2501608","CUR ISSUES ARCH",3,3,"AR","AR","PRAC","AR","AR","ASP","S",10
"คณะสถาปัตยกรรมศาสตร์","2501608","CUR ISSUES ARCH",3,3,"AR","AR","SMNA","NART","AR","ASP","S",10
"คณะสถาปัตยกรรมศาสตร์","2501608","CUR ISSUES ARCH",4,3,"AR","AR","PRAC","AR","AR","VIR","S",5
"คณะสถาปัตยกรรมศาสตร์","2501608","CUR ISSUES ARCH",4,3,"AR","AR","SMNA","AR","AR","VIR","S",5
"คณะสถาปัตยกรรมศาสตร์","2501608","CUR ISSUES ARCH",5,3,"AR","AR","PRAC","AR","AR","KSR","S",5
"คณะสถาปัตยกรรมศาสตร์","2501608","CUR ISSUES ARCH",5,3,"AR","AR","SMNA","AR","AR","KSR","S",5
"คณะสถาปัตยกรรมศาสตร์","2501608","CUR ISSUES ARCH",6,3,"AR","AR","PRAC","AR","AR","VBK","S",5
"คณะสถาปัตยกรรมศาสตร์","2501608","CUR ISSUES ARCH",6,3,"AR","AR","SMNA","AR","AR","VBK","S",5
"คณะสถาปัตยกรรมศาสตร์","2501609","SPEC PROBLEMS ARCH",1,3,"AR","AR","PRAC","NART","AR","STAFF","S",5
"คณะสถาปัตยกรรมศาสตร์","2501609","SPEC PROBLEMS ARCH",1,3,"AR","AR","SMNA","NART","AR","STAFF","S",5
"คณะสถาปัตยกรรมศาสตร์","2501609","SPEC PROBLEMS ARCH",2,3,"AR","AR","PRAC","NART","AR","TTK","S",5
"คณะสถาปัตยกรรมศาสตร์","2501609","SPEC PROBLEMS ARCH",2,3,"AR","AR","SMNA","NART","AR","TTK","S",5
"คณะสถาปัตยกรรมศาสตร์","2501609","SPEC PROBLEMS ARCH",3,3,"AR","AR","PRAC","NART","AR","ASP","S",10
"คณะสถาปัตยกรรมศาสตร์","2501609","SPEC PROBLEMS ARCH",3,3,"AR","AR","SMNA","NART","AR","ASP","S",10
"คณะสถาปัตยกรรมศาสตร์","2501609","SPEC PROBLEMS ARCH",4,3,"AR","AR","PRAC","AR","AR","VBK","S",5
"คณะสถาปัตยกรรมศาสตร์","2501609","SPEC PROBLEMS ARCH",4,3,"AR","AR","SMNA","AR","AR","VBK","S",5
"คณะสถาปัตยกรรมศาสตร์","2501615","DEV ARCH FIRM",1,3,"AR","AR","DISC","ARCH1","AR","PVL","S",20
"คณะสถาปัตยกรรมศาสตร์","2501615","DEV ARCH FIRM",1,3,"AR","AR","LECT","ARCH1","AR","PVL","S",20
"คณะสถาปัตยกรรมศาสตร์","2501618","LGT DSGN STU ARCH",1,3,"AR","AR","LECT","NART","AR","PSY","S",10
"คณะสถาปัตยกรรมศาสตร์","2501618","LGT DSGN STU ARCH",1,3,"AR","AR","STU","NART","AR","PSY","S",10
"คณะสถาปัตยกรรมศาสตร์","2501622","ASEAN BLDG LAWS",1,3,"AR","AR","DISC","AR","AR","PVL","S",20
"คณะสถาปัตยกรรมศาสตร์","2501622","ASEAN BLDG LAWS",1,3,"AR","AR","LECT","AR","AR","PVL","S",20
"คณะสถาปัตยกรรมศาสตร์","2501631","STRUCTURES",1,3,"AR","AR","LECT","NART","AR","CID","S",5
"คณะสถาปัตยกรรมศาสตร์","2501633","EXAM BLDG PERF",1,3,"AR","AR","FWK","NART","AR","VIR","S",15
"คณะสถาปัตยกรรมศาสตร์","2501633","EXAM BLDG PERF",1,3,"AR","AR","SMNA","NART","AR","VIR","S",15
"คณะสถาปัตยกรรมศาสตร์","2501636","DESIGN METHODS",1,3,"AR","AR","LECT","AR","AR","RCC","S",10
"คณะสถาปัตยกรรมศาสตร์","2501637","ARCHIT PROJ MGT",1,3,"AR","AR","LECT","ARCH1","308","PMR","S",15
"คณะสถาปัตยกรรมศาสตร์","2501638","BUILD ENV LAW REG",1,3,"AR","AR","LECT","NART","AR","TVR","S",15
"คณะสถาปัตยกรรมศาสตร์","2501642","INDIVIDUAL STUDY",1,3,"AR","AR","LECT","NART","AR","PKT","S",5
"คณะสถาปัตยกรรมศาสตร์","2501642","INDIVIDUAL STUDY",2,3,"AR","AR","LECT","NART","AR","STAFF","S",5
"คณะสถาปัตยกรรมศาสตร์","2501642","INDIVIDUAL STUDY",3,3,"AR","AR","LECT","NART","AR","BCS","S",5
"คณะสถาปัตยกรรมศาสตร์","2501642","INDIVIDUAL STUDY",4,3,"AR","AR","LECT","NART","AR","TCN","S",5
"คณะสถาปัตยกรรมศาสตร์","2501642","INDIVIDUAL STUDY",5,3,"AR","AR","LECT","NART","AR","CID","S",5
"คณะสถาปัตยกรรมศาสตร์","2501642","INDIVIDUAL STUDY",6,3,"AR","AR","LECT","NART","AR","TVR","S",5
"คณะสถาปัตยกรรมศาสตร์","2501642","INDIVIDUAL STUDY",7,3,"AR","AR","LECT","NART","AR","KSR","S",5
"คณะสถาปัตยกรรมศาสตร์","2501642","INDIVIDUAL STUDY",8,3,"AR","AR","LECT","NART","AR","ASP","S",5
"คณะสถาปัตยกรรมศาสตร์","2501642","INDIVIDUAL STUDY",9,3,"AR","AR","LECT","NART","AR","CSW","S",5
"คณะสถาปัตยกรรมศาสตร์","2501642","INDIVIDUAL STUDY",10,3,"AR","AR","LECT","NART","AR","VIR","S",5
"คณะสถาปัตยกรรมศาสตร์","2501642","INDIVIDUAL STUDY",11,3,"AR","AR","LECT","NART","AR","PSS","S",5
"คณะสถาปัตยกรรมศาสตร์","2501642","INDIVIDUAL STUDY",12,3,"AR","AR","LECT","NART","AR","TTK","S",5
"คณะสถาปัตยกรรมศาสตร์","2501642","INDIVIDUAL STUDY",13,3,"AR","AR","LECT","NART","AR","PSY","S",5
"คณะสถาปัตยกรรมศาสตร์","2501642","INDIVIDUAL STUDY",14,3,"AR","AR","LECT","NART","AR","PPT","S",5
"คณะสถาปัตยกรรมศาสตร์","2501642","INDIVIDUAL STUDY",15,3,"AR","AR","LECT","NART","AR","PSR","S",5
"คณะสถาปัตยกรรมศาสตร์","2501642","INDIVIDUAL STUDY",16,3,"AR","AR","LECT","NART","AR","WIN","S",5
"คณะสถาปัตยกรรมศาสตร์","2501642","INDIVIDUAL STUDY",17,3,"IA","IA","LECT","NART","IA","SCP","S",5
"คณะสถาปัตยกรรมศาสตร์","2501642","INDIVIDUAL STUDY",18,3,"IA","IA","LECT","NART","IA","VBK","S",5
"คณะสถาปัตยกรรมศาสตร์","2501642","INDIVIDUAL STUDY",19,3,"AR","AR","LECT","NART","AR","PTP","S",5
"คณะสถาปัตยกรรมศาสตร์","2501642","INDIVIDUAL STUDY",20,3,"AR","AR","LECT","NART","AR","WWP","S",5
"คณะสถาปัตยกรรมศาสตร์","2501642","INDIVIDUAL STUDY",21,3,"AR","AR","LECT","NART","AR","KSS","S",5
"คณะสถาปัตยกรรมศาสตร์","2501643","ENVIRON PSYCHOLOGY",1,3,"AR","AR","LECT","NART","AR","WWP","S",10
"คณะสถาปัตยกรรมศาสตร์","2501644","INDEPENDENT RES",1,3,"IA","IA","LAB","NART","IA","PKT","S",5
"คณะสถาปัตยกรรมศาสตร์","2501644","INDEPENDENT RES",2,3,"IA","IA","LAB","NART","IA","STAFF","S",5
"คณะสถาปัตยกรรมศาสตร์","2501644","INDEPENDENT RES",3,3,"IA","IA","LAB","NART","IA","BCS","S",5
"คณะสถาปัตยกรรมศาสตร์","2501644","INDEPENDENT RES",4,3,"IA","IA","LAB","NART","IA","TCN","S",5
"คณะสถาปัตยกรรมศาสตร์","2501644","INDEPENDENT RES",5,3,"IA","IA","LAB","NART","IA","CID","S",5
"คณะสถาปัตยกรรมศาสตร์","2501644","INDEPENDENT RES",6,3,"IA","IA","LAB","NART","IA","TVR","S",5
"คณะสถาปัตยกรรมศาสตร์","2501644","INDEPENDENT RES",7,3,"IA","IA","LAB","NART","IA","KSR","S",5
"คณะสถาปัตยกรรมศาสตร์","2501644","INDEPENDENT RES",8,3,"IA","IA","LAB","NART","IA","TTK","S",5
"คณะสถาปัตยกรรมศาสตร์","2501644","INDEPENDENT RES",9,3,"IA","IA","LAB","NART","IA","ASP","S",5
"คณะสถาปัตยกรรมศาสตร์","2501644","INDEPENDENT RES",10,3,"IA","IA","LAB","NART","IA","VIR","S",5
"คณะสถาปัตยกรรมศาสตร์","2501644","INDEPENDENT RES",11,3,"IA","IA","LAB","NART","IA","PSY","S",5
"คณะสถาปัตยกรรมศาสตร์","2501644","INDEPENDENT RES",12,3,"IA","IA","LAB","NART","IA","PSS","S",5
"คณะสถาปัตยกรรมศาสตร์","2501644","INDEPENDENT RES",13,3,"IA","IA","LAB","NART","IA","PPT","S",5
"คณะสถาปัตยกรรมศาสตร์","2501644","INDEPENDENT RES",14,3,"IA","IA","LAB","NART","IA","PSR","S",5
"คณะสถาปัตยกรรมศาสตร์","2501644","INDEPENDENT RES",15,3,"IA","IA","LAB","NART","IA","WIN","S",5
"คณะสถาปัตยกรรมศาสตร์","2501644","INDEPENDENT RES",16,3,"IA","IA","LAB","NART","IA","VBK","S",5
"คณะสถาปัตยกรรมศาสตร์","2501644","INDEPENDENT RES",17,3,"IA","IA","LAB","IA","IA","PTP","S",5
"คณะสถาปัตยกรรมศาสตร์","2501645","CONS MGT",1,3,"1300","1600","LECT","NART","324","TVR","S",20
"คณะสถาปัตยกรรมศาสตร์","2501647","APPROP BUILD TECH",1,3,"AR","AR","LECT","ARCH1","AR","CNY","S",5
"คณะสถาปัตยกรรมศาสตร์","2501648","BUILDING INDUSTRY",1,3,"AR","AR","LECT","ARCH1","AR","CVS","S",5
"คณะสถาปัตยกรรมศาสตร์","2501649","INDUST BUILD SYST",1,3,"AR","AR","LECT","NART","AR","CNY","S",5
"คณะสถาปัตยกรรมศาสตร์","2501650","LEED ARCH DES",1,3,"AR","AR","DISC","ARCH1","AR","PVL","S",20
"คณะสถาปัตยกรรมศาสตร์","2501650","LEED ARCH DES",1,3,"AR","AR","LECT","ARCH1","AR","PVL","S",20
"คณะสถาปัตยกรรมศาสตร์","2501651","THAI ARCH CUL HERI",1,3,"AR","AR","LECT","NART","AR","NKM","S",5
"คณะสถาปัตยกรรมศาสตร์","2501653","ARCHI ENV CONS",1,3,"AR","AR","LECT","ARCH1","AR","TTK","S",10
"คณะสถาปัตยกรรมศาสตร์","2501653","ARCHI ENV CONS",2,3,"AR","AR","LECT","ARCH1","AR","BCS","S",10
"คณะสถาปัตยกรรมศาสตร์","2501653","ARCHI ENV CONS",3,3,"AR","AR","LECT","ARCH1","AR","WIN","S",5
"คณะสถาปัตยกรรมศาสตร์","2501654","AR CONSER PROJ MGT",1,3,"AR","AR","LECT","AR","AR","PKT","S",10
"คณะสถาปัตยกรรมศาสตร์","2501655","BLDG PATHOLOGY",1,3,"1300","1600","LECT","NART","305/1","PKT","S",10
"คณะสถาปัตยกรรมศาสตร์","2501656","ADV THAI ARCH I",1,3,"AR","AR","LECT","ARCH1","AR","STAFF","S",5
"คณะสถาปัตยกรรมศาสตร์","2501656","ADV THAI ARCH I",1,3,"AR","AR","PRAC","ARCH1","AR","STAFF","S",5
"คณะสถาปัตยกรรมศาสตร์","2501657","ADV THAI ARCH II",1,3,"AR","AR","LECT","ARCH1","AR","STAFF","S",5
"คณะสถาปัตยกรรมศาสตร์","2501657","ADV THAI ARCH II",1,3,"AR","AR","PRAC","ARCH1","AR","STAFF","S",5
"คณะสถาปัตยกรรมศาสตร์","2501669","STAT ARCH RES",1,3,"AR","AR","LECT","ARCH1","AR","VIR","S",10
"คณะสถาปัตยกรรมศาสตร์","2501673","ENGY CONS BLDG DSG",1,3,"AR","AR","LAB","ARCH1","AR","TCN","S",5
"คณะสถาปัตยกรรมศาสตร์","2501673","ENGY CONS BLDG DSG",1,3,"AR","AR","LECT","ARCH1","AR","TCN","S",5
"คณะสถาปัตยกรรมศาสตร์","2501673","ENGY CONS BLDG DSG",2,3,"1800","2000","LECT","NART","324","ASP","S",15
"คณะสถาปัตยกรรมศาสตร์","2501673","ENGY CONS BLDG DSG",2,3,"2000","2100","LAB","NART","324","ASP","S",15
"คณะสถาปัตยกรรมศาสตร์","2501673","ENGY CONS BLDG DSG",2,3,"AR","AR","LAB","ARCH1","AR","STAFF","S",15
"คณะสถาปัตยกรรมศาสตร์","2501674","LGHT DAY LGHT DSGN",1,3,"AR","AR","LAB","NART","AR","VIR","S",10
