FACNAME,COURSECODE,NAMEENGLISHABBR,SECTION,TOTALCREDIT,STARTTIME,ENDTIME,TEACHTYPE,BUILDINGNAMEABBR,ROOMNO,INSTRUCTORS,STUDYPROGRAMSYSTEM,TOTALREG
"คณะทันตแพทยศาสตร์","3207551","PROSTH CLIN",1,4,"0900","1200","CLIN","DENT5","201","STAFF","S",1
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",1,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",1,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",2,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",2,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",3,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",3,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",4,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",4,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",5,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",5,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",6,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",6,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",7,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",7,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",8,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",8,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",9,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",9,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",10,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",10,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",11,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",11,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",12,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",12,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",13,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",13,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",14,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",14,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",15,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",15,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",16,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",16,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",17,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",17,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",18,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",18,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",19,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",19,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",20,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",20,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",21,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",21,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",22,4,"0900","1200","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",22,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",23,4,"0900","1200","CLIN","DENT5","201","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",23,4,"0900","1600","CLIN","DENT5","201","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",24,4,"0900","1200","CLIN","DENT5","201","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",24,4,"0900","1600","CLIN","DENT5","201","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",25,4,"0900","1200","CLIN","DENT5","201","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207552","PROSTH CLIN I",25,4,"0900","1600","CLIN","DENT5","201","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207641","BSC/EVI DENT MAT",1,1,"0800","0900","LECT","DEN16","508","STAFF","S",140
"คณะทันตแพทยศาสตร์","3207651","COMP PROSTH CLIN",1,4,"0900","1200","CLIN","DENT5","201","STAFF","S",2
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",1,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",2,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",3,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",4,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",5,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",6,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",7,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",8,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",9,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",10,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",11,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",12,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",13,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",14,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",15,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",16,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",17,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",18,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",19,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",20,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",21,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",22,4,"0900","1600","CLIN","DENT5","201","STAFF","S",5
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",23,4,"0900","1600","CLIN","DENT5","201","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",24,4,"0900","1600","CLIN","DENT5","201","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207652","PROSTH CLIN II",25,4,"0900","1600","CLIN","DENT5","201","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207700","MGT INTEG DENT",1,1,"IA","IA","LECT","DEN16","IA","STAFF","S",36
"คณะทันตแพทยศาสตร์","3207700","MGT INTEG DENT",2,1,"0800","0900","LECT","DEN15","1020","STAFF","S",30
"คณะทันตแพทยศาสตร์","3207707","PROSTH CLIN I",1,5,"1630","1930","PRAC","DENT5","303","STAFF","S",20
"คณะทันตแพทยศาสตร์","3207707","PROSTH CLIN I",2,5,"1630","1930","PRAC","DENT5","303","STAFF","S",20
"คณะทันตแพทยศาสตร์","3207707","PROSTH CLIN I",3,5,"1630","1930","PRAC","DENT5","303","STAFF","S",20
"คณะทันตแพทยศาสตร์","3207711","PROSTH PLAN SEM I",1,1,"0800","1630","LECT","DEN16","IA","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207711","PROSTH PLAN SEM I",2,1,"0800","1630","LECT","DEN16","IA","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207711","PROSTH PLAN SEM I",3,1,"0800","1630","LECT","DEN16","IA","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207711","PROSTH PLAN SEM I",4,1,"0800","1630","LECT","DEN16","IA","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207711","PROSTH PLAN SEM I",5,1,"0800","1630","LECT","DEN16","IA","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207711","PROSTH PLAN SEM I",6,1,"0800","1630","LECT","DEN16","IA","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207715","PROSTH LIT SEM I",1,1,"0800","1630","LECT","DEN16","IA","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207715","PROSTH LIT SEM I",2,1,"0800","1630","LECT","DEN16","IA","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207715","PROSTH LIT SEM I",3,1,"0800","1630","LECT","DEN16","IA","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207715","PROSTH LIT SEM I",4,1,"0800","1630","LECT","DEN16","IA","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207715","PROSTH LIT SEM I",5,1,"0800","1630","LECT","DEN16","IA","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207715","PROSTH LIT SEM I",6,1,"0800","1630","LECT","DEN16","IA","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207718","OCC PROS REL SYS",1,1,"0800","1630","LECT","DEN16","IA","STAFF","S",50
"คณะทันตแพทยศาสตร์","3207718","OCC PROS REL SYS",2,1,"0800","1630","LECT","DEN16","IA","STAFF","S",50
"คณะทันตแพทยศาสตร์","3207719","BIOMAT PROS",1,1,"0800","1630","LECT","DEN16","IA","STAFF","S",50
"คณะทันตแพทยศาสตร์","3207719","BIOMAT PROS",2,1,"0800","1630","LECT","DEN16","IA","STAFF","S",50
"คณะทันตแพทยศาสตร์","3207720","ADV FIX PROS",1,1,"0800","1630","LECT","DEN16","IA","STAFF","S",50
"คณะทันตแพทยศาสตร์","3207720","ADV FIX PROS",2,1,"0800","1630","LECT","DEN16","IA","STAFF","S",50
"คณะทันตแพทยศาสตร์","3207721","ADV REM PART PROS",1,1,"0800","1630","LECT","DEN16","IA","STAFF","S",50
"คณะทันตแพทยศาสตร์","3207721","ADV REM PART PROS",2,1,"0800","1630","LECT","DEN16","IA","STAFF","S",50
"คณะทันตแพทยศาสตร์","3207722","ADV COMP PROS",1,1,"0800","1600","LECT","DEN16","IA","STAFF","S",50
"คณะทันตแพทยศาสตร์","3207722","ADV COMP PROS",2,1,"0800","1600","LECT","DEN16","IA","STAFF","S",50
"คณะทันตแพทยศาสตร์","3207723","ADV DENT MAT I",1,2,"1000","1200","LECT","DEN16","IA","STAFF","S",50
"คณะทันตแพทยศาสตร์","3207723","ADV DENT MAT I",2,2,"1000","1200","LECT","DEN16","IA","STAFF","S",50
"คณะทันตแพทยศาสตร์","3207724","ADV DENT MAT II",1,1,"IA","IA","LECT","DEN16","IA","STAFF","S",50
"คณะทันตแพทยศาสตร์","3207725","PROB PROS DENT MAT",1,1,"IA","IA","LECT","DEN16","IA","STAFF","S",50
"คณะทันตแพทยศาสตร์","3207726","MAXILLO PROS",1,1,"IA","IA","LECT","DEN16","IA","STAFF","S",50
"คณะทันตแพทยศาสตร์","3207727","ORAL IMPLANTOLOGY",1,1,"IA","IA","LECT","DEN16","IA","STAFF","S",50
"คณะทันตแพทยศาสตร์","3207728","ADV PROS CLIN I",1,2,"0900","1200","PRAC","DENT5","003","STAFF","S",50
"คณะทันตแพทยศาสตร์","3207728","ADV PROS CLIN I",1,2,"1300","1600","PRAC","DENT5","003","STAFF","S",50
"คณะทันตแพทยศาสตร์","3207732","SEM ORAL REHAB",1,1,"IA","IA","LECT","DEN16","IA","STAFF","S",15
"คณะทันตแพทยศาสตร์","3207732","SEM ORAL REHAB",2,1,"IA","IA","LECT","DEN16","IA","STAFF","S",15
"คณะทันตแพทยศาสตร์","3207732","SEM ORAL REHAB",3,1,"IA","IA","LECT","DEN16","IA","STAFF","S",15
"คณะทันตแพทยศาสตร์","3207732","SEM ORAL REHAB",4,1,"IA","IA","LECT","DEN16","IA","STAFF","S",15
"คณะทันตแพทยศาสตร์","3207733","SEM PROS LIT I",1,1,"0800","0900","LECT","DEN16","609","STAFF","S",20
"คณะทันตแพทยศาสตร์","3207733","SEM PROS LIT I",2,1,"0900","1000","LECT","DEN16","609","STAFF","S",20
"คณะทันตแพทยศาสตร์","3207733","SEM PROS LIT I",3,1,"0800","0900","LECT","DEN16","609","STAFF","S",20
"คณะทันตแพทยศาสตร์","3207741","OCC PROS",1,2,"0800","1000","LECT","DEN16","IA","STAFF","S",50
"คณะทันตแพทยศาสตร์","3207742","ADV PROS CLIN I",1,5,"0900","1600","CLIN","DEN16","610","STAFF","S",15
"คณะทันตแพทยศาสตร์","3207742","ADV PROS CLIN I",2,5,"0900","1600","CLIN","DEN16","610","STAFF","S",15
"คณะทันตแพทยศาสตร์","3207742","ADV PROS CLIN I",3,5,"0900","1600","CLIN","DEN16","610","STAFF","S",15
"คณะทันตแพทยศาสตร์","3207743","ADV PROS CLIN II",1,7,"0900","1600","CLIN","DEN15","IA","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207743","ADV PROS CLIN II",2,7,"0900","1600","CLIN","DEN15","IA","STAFF","S",15
"คณะทันตแพทยศาสตร์","3207743","ADV PROS CLIN II",3,7,"0900","1600","CLIN","DEN15","IA","STAFF","S",15
"คณะทันตแพทยศาสตร์","3207744","ADV PROS CLIN III",1,2,"0900","1600","CLIN","DEN15","IA","STAFF","S",15
"คณะทันตแพทยศาสตร์","3207744","ADV PROS CLIN III",2,2,"0900","1600","CLIN","DEN15","IA","STAFF","S",15
"คณะทันตแพทยศาสตร์","3207744","ADV PROS CLIN III",3,2,"0900","1600","CLIN","DEN15","IA","STAFF","S",15
"คณะทันตแพทยศาสตร์","3207745","ADV PROS CLIN IV",1,2,"IA","IA","CLIN","DEN15","IA","STAFF","S",50
"คณะทันตแพทยศาสตร์","3207746","SEM PROS PLAN I",1,1,"0800","1630","SMNA","DEN15","519","STAFF","S",15
"คณะทันตแพทยศาสตร์","3207746","SEM PROS PLAN I",2,1,"0800","1630","SMNA","DEN15","519","STAFF","S",15
"คณะทันตแพทยศาสตร์","3207746","SEM PROS PLAN I",3,1,"0800","1630","SMNA","DEN15","519","STAFF","S",15
"คณะทันตแพทยศาสตร์","3207746","SEM PROS PLAN I",4,1,"0800","1630","SMNA","DEN15","519","STAFF","S",15
"คณะทันตแพทยศาสตร์","3207746","SEM PROS PLAN I",5,1,"0800","1630","SMNA","DEN15","519","STAFF","S",15
"คณะทันตแพทยศาสตร์","3207747","SEM PROS PLAN II",1,1,"IA","IA","SMNA","DEN16","IA","STAFF","S",50
"คณะทันตแพทยศาสตร์","3207751","ADV THEO FMR I",1,3,"IA","IA","LECT","DEN16","IA","STAFF","S",12
"คณะทันตแพทยศาสตร์","3207753","BIOMAT FMR",1,2,"IA","IA","LECT","DEN16","IA","STAFF","S",12
"คณะทันตแพทยศาสตร์","3207754","ADV SEM FMR I",1,1,"IA","IA","SMNA","DEN14","303","STAFF","S",12
"คณะทันตแพทยศาสตร์","3207756","FMR PLAN SEM I",1,2,"IA","IA","SMNA","DEN14","605","STAFF","S",12
"คณะทันตแพทยศาสตร์","3207758","FMR CLIN I",1,4,"IA","IA","CLIN","DEN14","700","STAFF","S",12
"คณะทันตแพทยศาสตร์","3207759","FMR CLIN II",1,4,"IA","IA","CLIN","DEN16","IA","STAFF","S",12
"คณะทันตแพทยศาสตร์","3207808","SEM GERIAT DENT",1,1,"IA","IA","LECT","DEN16","IA","STAFF","S",25
"คณะทันตแพทยศาสตร์","3207811","THESIS",1,12,"IA","","IDPS","IA","IA","STAFF","S",100
"คณะทันตแพทยศาสตร์","3207826","DISSERTATION",1,36,"IA","IA","IDPS","DEN14","700","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207827","THESIS",1,42,"IA","IA","IDPS","IA","IA","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207828","DISSERTATION",1,48,"IA","IA","IDPS","IA","IA","STAFF","S",20
"คณะทันตแพทยศาสตร์","3207830","DISSERTATION",1,72,"IA","IA","IDPS","IA","IA","STAFF","S",20
"คณะทันตแพทยศาสตร์","3207831","PROS INST PRAC",1,1,"IA","IA","PRAC","DEN16","IA","STAFF","S",30
"คณะทันตแพทยศาสตร์","3207832","PROS PLAN SEM III",1,1,"IA","IA","SMNA","DEN16","IA","STAFF","S",30
"คณะทันตแพทยศาสตร์","3207833","PROS PLAN SEM IV",1,1,"IA","IA","SMNA","DEN16","IA","STAFF","S",30
"คณะทันตแพทยศาสตร์","3207894","DOC DISSERT SEM",1,0,"IA","IA","LECT","DEN16","IA","STAFF","S",20
"คณะทันตแพทยศาสตร์","3207897","QUALIFYING EXAM",1,0,"IA","IA","LECT","DEN16","IA","STAFF","S",10
"คณะทันตแพทยศาสตร์","3207900","HOSP PROT EMER CAR",1,1,"0800","0900","LECT","DEN15","519","STAFF","S",30
"คณะทันตแพทยศาสตร์","3207901","ADV CLIN SC",1,1,"1300","1400","LECT","DEN15","1017","STAFF","S",30
"คณะทันตแพทยศาสตร์","3207902","SEM CONG DEF REHAB",1,1,"0800","0900","SMNA","DEN15","1020","STAFF","S",30
"คณะทันตแพทยศาสตร์","3207903","SEM CAN REHAB",1,1,"0800","0900","SMNA","DEN15","10212","STAFF","S",30
"คณะทันตแพทยศาสตร์","3207906","MAX PROS CLIN I",1,4,"0900","1200","CLIN","DEN15","10213","STAFF","S",30
"คณะทันตแพทยศาสตร์","3207906","MAX PROS CLIN I",1,4,"1300","1600","CLIN","DEN15","10213","STAFF","S",30
"คณะทันตแพทยศาสตร์","3207909","SEM PROS LIT REV",1,1,"1300","1400","SMNA","DEN15","10214","STAFF","S",30
"คณะทันตแพทยศาสตร์","3207910","SPEC PROJ MAX PROS",1,4,"0800","1200","IDPS","DEN15","519","STAFF","S",30
"คณะทันตแพทยศาสตร์","3207910","SPEC PROJ MAX PROS",1,4,"1300","1600","IDPS","DEN15","519","STAFF","S",30
"คณะทันตแพทยศาสตร์","3207910","SPEC PROJ MAX PROS",1,4,"IA","IA","IDPS","IA","IA","STAFF","S",30
"คณะทันตแพทยศาสตร์","3207914","GERO GERI DENT",1,1,"IA","IA","LECT","DEN16","IA","STAFF","S",25
"คณะทันตแพทยศาสตร์","3207931","ADV CLIN PROF I",1,8,"IA","IA","CLIN","DEN15","IA","STAFF","S",30
"คณะทันตแพทยศาสตร์","3207934","ADV CLIN PROF IV",1,9,"IA","IA","CLIN","DEN15","IA","STAFF","S",30
"คณะทันตแพทยศาสตร์","3207936","ADV CLIN PROF VI",1,6,"IA","IA","CLIN","DENT5","IA","STAFF","S",30
"คณะทันตแพทยศาสตร์","3208201","OPR DENT I",1,1,"0800","0900","LECT","DEN16","208","STAFF","S",140
"คณะทันตแพทยศาสตร์","3208301","OPR DENT II",1,1,"0800","0900","LECT","DEN16","209","STAFF","S",140
"คณะทันตแพทยศาสตร์","3208302","OPR DENT LAB I",1,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208302","OPR DENT LAB I",2,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208302","OPR DENT LAB I",3,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208302","OPR DENT LAB I",4,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208302","OPR DENT LAB I",5,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208302","OPR DENT LAB I",6,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208302","OPR DENT LAB I",7,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208302","OPR DENT LAB I",8,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208302","OPR DENT LAB I",9,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208302","OPR DENT LAB I",10,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208302","OPR DENT LAB I",11,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208302","OPR DENT LAB I",12,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208302","OPR DENT LAB I",13,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208302","OPR DENT LAB I",14,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208401","ENDODONTICS II",1,1,"0800","0900","LECT","DEN16","210","STAFF","S",140
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",1,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",1,1,"1300","1600","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",2,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",2,1,"1300","1600","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",3,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",3,1,"1300","1600","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",4,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",4,1,"1300","1600","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",5,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",5,1,"1300","1600","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",6,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",6,1,"1300","1600","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",7,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",7,1,"1300","1600","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",8,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",8,1,"1300","1600","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",9,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",9,1,"1300","1600","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",10,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",10,1,"1300","1600","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",11,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",11,1,"1300","1600","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",12,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",12,1,"1300","1600","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",13,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",13,1,"1300","1600","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",14,1,"0900","1200","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208402","ENDO LAB",14,1,"1300","1600","LAB","DENT1","219","STAFF","S",10
"คณะทันตแพทยศาสตร์","3208403","OPR DENT CLIN I",1,2,"0900","1200","CLIN","DENT5","201","STAFF","S",5
