FACNAME,COURSECODE,NAMEENGLISHABBR,EXAMDATE,EXAMSTARTTIME,EXAMENDTIME,EXAMTYPE,BUILDINGNAMEABBR,ROOMNO,NUMEXAMSEAT,STUDYPROGRAMSYSTEM
"คณะวิทยาศาสตร์","2302115","GEN CHEM LAB I",30/11/2015,1300,1500,"เรียงตามเลขประจำตัวนิสิต","TAB","220",42,"S"
"คณะวิทยาศาสตร์","2302115","GEN CHEM LAB I",30/11/2015,1300,1500,"เรียงตามเลขประจำตัวนิสิต","MHMK","M01",38,"S"
"คณะวิทยาศาสตร์","2302115","GEN CHEM LAB I",30/11/2015,1300,1500,"เรียงตามเลขประจำตัวนิสิต","MHMK","208",35,"S"
"คณะวิทยาศาสตร์","2302115","GEN CHEM LAB I",30/11/2015,1300,1500,"เรียงตามเลขประจำตัวนิสิต","MHMK","301",46,"S"
"คณะวิทยาศาสตร์","2302115","GEN CHEM LAB I",30/11/2015,1300,1500,"เรียงตามเลขประจำตัวนิสิต","MHMK","302",46,"S"
"คณะวิทยาศาสตร์","2302115","GEN CHEM LAB I",30/11/2015,1300,1500,"เรียงตามเลขประจำตัวนิสิต","MHMK","409",64,"S"
"คณะวิทยาศาสตร์","2302115","GEN CHEM LAB I",30/11/2015,1300,1500,"เรียงตามเลขประจำตัวนิสิต","MHMK","308",35,"S"
"คณะวิทยาศาสตร์","2302115","GEN CHEM LAB I",30/11/2015,1300,1500,"เรียงตามเลขประจำตัวนิสิต","MHMK","207",35,"S"
"คณะวิทยาศาสตร์","2302115","GEN CHEM LAB I",30/11/2015,1300,1500,"เรียงตามเลขประจำตัวนิสิต","MHMK","202",38,"S"
"คณะวิทยาศาสตร์","2302119","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","WKB12","1224",51,"S"
"คณะวิทยาศาสตร์","2302127","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","ENG3","306",45,"S"
"คณะวิทยาศาสตร์","2302127","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","ENG3","317",35,"S"
"คณะวิทยาศาสตร์","2302127","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","ENG3","318",45,"S"
"คณะวิทยาศาสตร์","2302127","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","ENG3","320",42,"S"
"คณะวิทยาศาสตร์","2302127","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","ENG3","324",42,"S"
"คณะวิทยาศาสตร์","2302127","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","ENG3","322",42,"S"
"คณะวิทยาศาสตร์","2302127","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","ENG3","319",45,"S"
"คณะวิทยาศาสตร์","2302127","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","ENG3","309",45,"S"
"คณะวิทยาศาสตร์","2302127","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","ENG3","315",70,"S"
"คณะวิทยาศาสตร์","2302161","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","CUP13","601",53,"S"
"คณะวิทยาศาสตร์","2302161","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","CUP13","610",53,"S"
"คณะวิทยาศาสตร์","2302161","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","MHMK","501/1",41,"S"
"คณะวิทยาศาสตร์","2302161","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","MHMK","505/1",40,"S"
"คณะวิทยาศาสตร์","2302161","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","PHAIN","1002",91,"S"
"คณะวิทยาศาสตร์","2302161","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","PHAIN","302",35,"S"
"คณะวิทยาศาสตร์","2302161","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","PHA80","401",45,"S"
"คณะวิทยาศาสตร์","2302161","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","MHMK","503/1",41,"S"
"คณะวิทยาศาสตร์","2302161","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","CUP1A","1200",27,"S"
"คณะวิทยาศาสตร์","2302161","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","CUP13","608",53,"S"
"คณะวิทยาศาสตร์","2302161","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","CUP13","609",53,"S"
"คณะวิทยาศาสตร์","2302167","GEN CHEM",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","CUP8","2204",2,"S"
"คณะวิทยาศาสตร์","2302168","ORG CHEM",4/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","CUP7","1111",17,"S"
"คณะวิทยาศาสตร์","2302168","ORG CHEM",4/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","CUP8","2204",85,"S"
"คณะวิทยาศาสตร์","2302169","CHEM MED STUDT",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","DEN16","911",50,"S"
"คณะวิทยาศาสตร์","2302169","CHEM MED STUDT",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","VET6","B03",124,"S"
"คณะวิทยาศาสตร์","2302169","CHEM MED STUDT",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","PADTA","HALL",294,"S"
"คณะวิทยาศาสตร์","2302169","CHEM MED STUDT",3/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","DEN16","912",48,"S"
"คณะวิทยาศาสตร์","2302170","ORG CHEM",4/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","CUP13","301",54,"S"
"คณะวิทยาศาสตร์","2302170","ORG CHEM",4/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","CUP13","608",54,"S"
"คณะวิทยาศาสตร์","2302170","ORG CHEM",4/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","CUP13","609",54,"S"
"คณะวิทยาศาสตร์","2302201","MATH CHEM",9/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","MHMK","207",32,"S"
"คณะวิทยาศาสตร์","2302201","MATH CHEM",9/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","MHMK","208",33,"S"
"คณะวิทยาศาสตร์","2302201","MATH CHEM",9/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","MHMK","308",33,"S"
"คณะวิทยาศาสตร์","2302203","ORG CHEM LAB",9/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","AR","AR",34,"I"
"คณะวิทยาศาสตร์","2302203","ORG CHEM LAB",9/12/2015,830,1130,"เรียงตามเลขประจำตัวนิสิต","ENG2","210",48,"I"
"คณะวิทยาศาสตร์","2302226","INORG CHEM I",3/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","EDU3","602",14,"S"
"คณะวิทยาศาสตร์","2302226","INORG CHEM I",3/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","MHMK","M01",31,"S"
"คณะวิทยาศาสตร์","2302226","INORG CHEM I",3/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","MHMK","201",32,"S"
"คณะวิทยาศาสตร์","2302226","INORG CHEM I",3/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","MHMK","202",31,"S"
"คณะวิทยาศาสตร์","2302231","PHYS CHEM I",1/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","EDU3","507",20,"S"
"คณะวิทยาศาสตร์","2302231","PHYS CHEM I",1/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","MHMK","202",34,"S"
"คณะวิทยาศาสตร์","2302231","PHYS CHEM I",1/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","MHMK","301",34,"S"
"คณะวิทยาศาสตร์","2302231","PHYS CHEM I",1/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","MHMK","302",34,"S"
"คณะวิทยาศาสตร์","2302231","PHYS CHEM I",1/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","MHMK","M02",35,"S"
"คณะวิทยาศาสตร์","2302231","PHYS CHEM I",1/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","MHMK","M01",35,"S"
"คณะวิทยาศาสตร์","2302231","PHYS CHEM I",1/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","MHMK","201",35,"S"
"คณะวิทยาศาสตร์","2302236","PHYSICAL CHEMISTRY",8/12/2015,1300,1500,"เรียงตามเลขประจำตัวนิสิต","MHMK","201",36,"S"
"คณะวิทยาศาสตร์","2302236","PHYSICAL CHEMISTRY",8/12/2015,1300,1500,"เรียงตามเลขประจำตัวนิสิต","MHMK","202",36,"S"
"คณะวิทยาศาสตร์","2302236","PHYSICAL CHEMISTRY",8/12/2015,1300,1500,"เรียงตามเลขประจำตัวนิสิต","MHMK","M02",36,"S"
"คณะวิทยาศาสตร์","2302236","PHYSICAL CHEMISTRY",8/12/2015,1300,1500,"เรียงตามเลขประจำตัวนิสิต","MHMK","M01",36,"S"
"คณะวิทยาศาสตร์","2302241","ANAL CHEM I",4/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","EDU3","506",16,"S"
"คณะวิทยาศาสตร์","2302241","ANAL CHEM I",4/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","MHMK","208",20,"S"
"คณะวิทยาศาสตร์","2302241","ANAL CHEM I",4/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","MHMK","308",35,"S"
"คณะวิทยาศาสตร์","2302241","ANAL CHEM I",4/12/2015,1300,1600,"เรียงตามเลขประจำตัวนิสิต","MHMK","M02",38,"S"
